,title,editor,id_order,year_month,order_total_paid,product_name
16285,Disney+,Disney,104953102,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16286,Disney+,Disney,105284743,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16287,Disney+,Disney,105094772,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16288,Disney+,Disney,107841487,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16289,Disney+,Disney,105255683,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16290,Disney+,Disney,104960598,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16291,Disney+,Disney,105280281,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16292,Disney+,Disney,118474485,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16293,Disney+,Disney,105031759,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16294,Disney+,Disney,105129011,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16295,Disney+,Disney,105714020,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16296,Disney+,Disney,104965729,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16297,Disney+,Disney,105180856,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16298,Disney+,Disney,104984150,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16299,Disney+,Disney,104990513,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16300,Disney+,Disney,105347318,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16301,Disney+,Disney,107384188,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16302,Disney+,Disney,105106978,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16303,Disney+,Disney,105139360,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16304,Disney+,Disney,117421726,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16305,Disney+,Disney,105070871,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16306,Disney+,Disney,105151193,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16307,Disney+,Disney,104965682,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16308,Disney+,Disney,105274806,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16309,Disney+,Disney,105001843,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16310,Disney+,Disney,105299553,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16311,Disney+,Disney,105097973,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16312,Disney+,Disney,105118021,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16313,Disney+,Disney,105478906,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16314,Disney+,Disney,105132819,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16315,Disney+,Disney,105152490,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16316,Disney+,Disney,105115232,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16317,Disney+,Disney,105292897,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16318,Disney+,Disney,105212298,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16319,Disney+,Disney,105060788,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16320,Disney+,Disney,105124019,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16321,Disney+,Disney,105338501,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16322,Disney+,Disney,105354720,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16323,Disney+,Disney,110993748,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16324,Disney+,Disney,105103599,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16325,Disney+,Disney,104931298,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16326,Disney+,Disney,105140609,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16327,Disney+,Disney,105069161,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16328,Disney+,Disney,105331993,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16329,Disney+,Disney,105260441,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16330,Disney+,Disney,105342126,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16331,Disney+,Disney,105305178,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16332,Disney+,Disney,112890494,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16333,Disney+,Disney,106440724,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16334,Disney+,Disney,105124732,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16335,Disney+,Disney,105149325,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16336,Disney+,Disney,106552151,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16337,Disney+,Disney,105015981,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16338,Disney+,Disney,105000648,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16339,Disney+,Disney,105154179,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16340,Disney+,Disney,105065974,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16341,Disney+,Disney,105313946,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16342,Disney+,Disney,105113534,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16343,Disney+,Disney,116618590,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16344,Disney+,Disney,105247561,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16345,Disney+,Disney,105042432,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16346,Disney+,Disney,105130917,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16347,Disney+,Disney,117545742,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16348,Disney+,Disney,105254967,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16349,Disney+,Disney,105324474,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16350,Disney+,Disney,105303005,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16351,Disney+,Disney,127950094,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16352,Disney+,Disney,105027618,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16353,Disney+,Disney,105191244,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16354,Disney+,Disney,105084954,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16355,Disney+,Disney,112317322,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16356,Disney+,Disney,104942204,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16357,Disney+,Disney,104999724,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16358,Disney+,Disney,105078844,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16359,Disney+,Disney,104937670,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16360,Disney+,Disney,105178186,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16361,Disney+,Disney,105130055,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16362,Disney+,Disney,105576099,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16363,Disney+,Disney,127142814,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16364,Disney+,Disney,119427020,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16365,Disney+,Disney,105215437,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16366,Disney+,Disney,111936427,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16367,Disney+,Disney,104992430,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16368,Disney+,Disney,106376194,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16369,Disney+,Disney,105115962,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16370,Disney+,Disney,127068150,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16371,Disney+,Disney,106390821,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16372,Disney+,Disney,109995946,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16373,Disney+,Disney,105142391,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16374,Disney+,Disney,105161606,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16375,Disney+,Disney,104936548,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16376,Disney+,Disney,105575983,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16377,Disney+,Disney,105028602,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16378,Disney+,Disney,104936315,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16379,Disney+,Disney,105139109,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16380,Disney+,Disney,105113406,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16381,Disney+,Disney,104952788,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16382,Disney+,Disney,105735945,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16383,Disney+,Disney,111420700,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16384,Disney+,Disney,104936043,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16385,Disney+,Disney,105290135,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16386,Disney+,Disney,110716851,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16387,Disney+,Disney,116215251,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16388,Disney+,Disney,105193850,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16389,Disney+,Disney,105297600,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16390,Disney+,Disney,104948149,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16391,Disney+,Disney,104936558,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16392,Disney+,Disney,105305434,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16393,Disney+,Disney,104978278,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16394,Disney+,Disney,105060859,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16395,Disney+,Disney,105590182,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16396,Disney+,Disney,121404190,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16397,Disney+,Disney,105717009,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16398,Disney+,Disney,105243049,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16399,Disney+,Disney,105145375,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16400,Disney+,Disney,105082172,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16401,Disney+,Disney,105096584,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16402,Disney+,Disney,105007760,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16403,Disney+,Disney,104968346,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16404,Disney+,Disney,112516895,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16405,Disney+,Disney,105249118,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16406,Disney+,Disney,107270962,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16407,Disney+,Disney,105285220,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16408,Disney+,Disney,107925014,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16409,Disney+,Disney,105100243,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16410,Disney+,Disney,105119818,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16411,Disney+,Disney,105146248,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16412,Disney+,Disney,109284399,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16413,Disney+,Disney,105169678,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16414,Disney+,Disney,108086933,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16415,Disney+,Disney,104939542,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16416,Disney+,Disney,105004272,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16417,Disney+,Disney,105072880,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16418,Disney+,Disney,104944523,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16419,Disney+,Disney,105725119,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16420,Disney+,Disney,116259321,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16421,Disney+,Disney,105176039,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16422,Disney+,Disney,105114277,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16423,Disney+,Disney,106882614,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16424,Disney+,Disney,105104718,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16425,Disney+,Disney,104942074,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16426,Disney+,Disney,105007714,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16427,Disney+,Disney,105110319,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16428,Disney+,Disney,105171122,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16429,Disney+,Disney,105108687,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16430,Disney+,Disney,105074865,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16431,Disney+,Disney,105303816,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16432,Disney+,Disney,105305333,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16433,Disney+,Disney,105266627,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16434,Disney+,Disney,105267503,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16435,Disney+,Disney,105014513,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16436,Disney+,Disney,108559269,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16437,Disney+,Disney,105047592,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16438,Disney+,Disney,107955733,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16439,Disney+,Disney,105723733,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16440,Disney+,Disney,105103744,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16441,Disney+,Disney,104949115,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16442,Disney+,Disney,105104000,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16443,Disney+,Disney,109285641,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16444,Disney+,Disney,105098834,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16445,Disney+,Disney,104972660,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16446,Disney+,Disney,104948592,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16447,Netflix,"Netflix, Inc.",117000033,2020-08,15.99,netflix premium (renouvellement automatique)
16448,Netflix,"Netflix, Inc.",105038810,2020-08,15.99,netflix premium (renouvellement automatique)
16449,Netflix,"Netflix, Inc.",105117016,2020-08,15.99,netflix premium (renouvellement automatique)
16450,Netflix,"Netflix, Inc.",123256377,2020-08,15.99,netflix premium (renouvellement automatique)
16451,Netflix,"Netflix, Inc.",105267766,2020-08,15.99,netflix premium (renouvellement automatique)
16452,Netflix,"Netflix, Inc.",105077691,2020-08,15.99,netflix premium (renouvellement automatique)
16453,Netflix,"Netflix, Inc.",105126288,2020-08,11.99,netflix standard (renouvellement automatique)
16454,Netflix,"Netflix, Inc.",104942849,2020-08,11.99,netflix standard (renouvellement automatique)
16455,Netflix,"Netflix, Inc.",105060971,2020-08,11.99,netflix standard (renouvellement automatique)
16456,Netflix,"Netflix, Inc.",104952758,2020-08,11.99,netflix standard (renouvellement automatique)
16457,Netflix,"Netflix, Inc.",105302673,2020-08,11.99,netflix standard (renouvellement automatique)
